2018-01-17 09:27:00.5080 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 
2018-01-17 10:55:16.4161 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'infom' 

2018-01-17 10:55:16.4261 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'infom' 

2018-01-17 10:55:16.5042 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'infom'), 0) as Bal  

2018-01-17 10:55:16.5825 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @infom составляет -906,00 

2018-01-17 10:55:16.5825 | DeeBeeTeeDB.DBAPI.Command_transaction | INFO | Возврат результата команды transaction с сообщением Транзакция 67 успешно добавлена
Баланс пользователя @kasim_ri составляет 1460,00
Баланс пользователя @infom составляет -906,00 

2018-01-17 10:55:16.7781 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat update 

2018-01-17 10:55:16.7781 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUpdateSQL: INSERT INTO [dbo].[chats] ([chat_id],[type],[title],[username]) SELECT 77473985 ,'private' ,'', 'Kasim_RI' WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chats] WHERE [chat_id] = 77473985) 

2018-01-17 10:55:16.8628 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat users update 

2018-01-17 10:55:16.8679 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUsersUpdateSQL: INSERT INTO [dbo].[chatusers] ([chat_id],[user_id],[date_reg]) SELECT 77473985 , 77473985, getdate() WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chatusers] WHERE [chat_id] = 77473985 AND [user_id] = 77473985) 

2018-01-17 10:55:56.9171 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 120 

2018-01-17 10:57:02.3299 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 180 

2018-01-17 10:58:08.3702 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 240 

2018-01-17 10:59:12.8957 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 300 

2018-01-17 11:00:17.2928 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 360 

2018-01-17 11:01:24.8018 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 420 

2018-01-17 11:02:30.2665 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 480 

2018-01-17 11:03:34.8354 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 540 

2018-01-17 11:04:41.9332 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 600 

2018-01-17 11:05:46.5443 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 660 

2018-01-17 11:06:51.1460 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 720 

2018-01-17 11:07:56.0550 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 780 

2018-01-17 11:09:01.0071 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 840 

2018-01-17 11:10:07.3524 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 900 

2018-01-17 11:11:12.1569 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 960 

2018-01-17 11:12:19.6784 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1020 

2018-01-17 11:13:24.0508 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1080 

2018-01-17 11:14:28.6134 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1140 

2018-01-17 11:15:33.1973 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1200 

2018-01-17 11:16:38.2316 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1260 

2018-01-17 11:17:45.2602 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1320 

2018-01-17 11:18:51.2769 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1380 

2018-01-17 11:19:56.0672 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1440 

2018-01-17 11:21:05.3651 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1500 

2018-01-17 11:22:13.4484 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1560 

2018-01-17 11:23:18.1374 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1620 

2018-01-17 11:24:22.8857 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1680 

2018-01-17 11:25:27.7444 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1740 

2018-01-17 11:26:32.7694 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1800 

2018-01-17 11:27:37.8552 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1860 

2018-01-17 11:28:43.1009 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1920 

2018-01-17 11:29:51.0167 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1980 

2018-01-17 11:30:55.6375 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2040 

2018-01-17 11:32:03.6639 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2100 

2018-01-17 11:33:08.1105 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2160 

2018-01-17 11:34:12.6482 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2220 

2018-01-17 11:35:17.2875 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2280 

2018-01-17 11:36:21.7909 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2340 

2018-01-17 11:37:26.3374 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2400 

2018-01-17 11:38:33.1652 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2460 

2018-01-17 11:39:37.9120 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2520 

2018-01-17 11:40:42.1938 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2580 

2018-01-17 11:41:49.8224 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2640 

2018-01-17 11:43:16.6050 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2700 

2018-01-17 11:44:23.2233 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2760 

2018-01-17 11:45:31.7878 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2820 

2018-01-17 11:46:38.8105 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2880 

2018-01-17 11:47:44.6512 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2940 

2018-01-17 11:48:51.8236 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3000 

2018-01-17 11:49:57.6580 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3060 

2018-01-17 11:51:02.5119 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3120 

2018-01-17 11:52:07.5261 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3180 

2018-01-17 11:53:14.2817 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3240 

2018-01-17 11:54:18.8702 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3300 

2018-01-17 11:55:25.7935 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3360 

2018-01-17 11:56:31.1462 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3420 

2018-01-17 11:57:37.7655 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3480 

2018-01-17 11:58:45.6688 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3540 

2018-01-17 11:59:57.2345 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3600 

2018-01-17 12:01:06.1598 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3660 

2018-01-17 12:02:12.8276 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3720 

2018-01-17 12:03:19.6950 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3780 

2018-01-17 12:04:25.0255 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3840 

2018-01-17 12:05:29.7712 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3900 

2018-01-17 12:06:34.2445 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3960 

2018-01-17 12:07:42.2045 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4020 

2018-01-17 12:08:50.8797 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4080 

2018-01-17 12:09:59.3058 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4140 

2018-01-17 12:11:06.5230 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4200 

2018-01-17 12:12:13.5177 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4260 

2018-01-17 12:13:18.0414 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4320 

2018-01-17 12:14:22.3845 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4380 

2018-01-17 12:15:31.0269 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4440 

2018-01-17 12:16:37.2475 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4500 

2018-01-17 12:17:43.5580 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4560 

2018-01-17 12:18:53.4024 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4620 

2018-01-17 12:19:59.6513 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4680 

2018-01-17 12:21:09.1694 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4740 

2018-01-17 12:22:16.1257 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4800 

2018-01-17 12:23:20.9259 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4860 

2018-01-17 12:24:25.8062 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4920 

2018-01-17 12:25:30.6273 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4980 

2018-01-17 12:26:38.8730 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5040 

2018-01-17 12:27:44.5415 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5100 

2018-01-17 12:28:49.2143 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5160 

2018-01-17 12:29:57.4749 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5220 

2018-01-17 12:31:02.5015 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5280 

2018-01-17 12:32:08.1879 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5340 

2018-01-17 12:33:13.2945 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5400 

2018-01-17 12:34:18.0065 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5460 

2018-01-17 12:35:22.5963 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5520 

2018-01-17 12:36:27.0125 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5580 

2018-01-17 12:37:31.5653 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5640 

2018-01-17 12:38:36.4415 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5700 

2018-01-17 12:39:41.4886 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5760 

2018-01-17 12:40:46.1086 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5820 

2018-01-17 12:41:50.5130 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5880 

2018-01-17 12:43:12.9238 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5940 

2018-01-17 12:44:18.1975 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6000 

2018-01-17 12:45:24.3397 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6060 

2018-01-17 12:46:31.0199 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6120 

2018-01-17 12:47:35.4015 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6180 

2018-01-17 12:48:41.9798 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6240 

2018-01-17 12:49:46.4701 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6300 

2018-01-17 12:50:53.4458 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6360 

2018-01-17 12:51:58.0752 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6420 

2018-01-17 12:53:04.9266 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6480 

2018-01-17 12:54:09.4293 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6540 

2018-01-17 12:55:14.0028 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6600 

2018-01-17 12:56:18.4042 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6660 

2018-01-17 12:57:24.6719 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6720 

2018-01-17 12:58:32.9447 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6780 

2018-01-17 12:59:42.0021 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6840 

2018-01-17 13:00:52.1592 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6900 

2018-01-17 13:02:01.3003 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6960 

2018-01-17 13:03:08.0414 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7020 

2018-01-17 13:04:13.3995 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7080 

2018-01-17 13:05:18.8817 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7140 

2018-01-17 13:06:25.9056 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7200 

2018-01-17 13:07:30.3770 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7260 

2018-01-17 13:08:35.1345 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7320 

2018-01-17 13:09:39.5453 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7380 

2018-01-17 13:10:44.9101 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7440 

2018-01-17 13:11:49.4211 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7500 

2018-01-17 13:12:54.4613 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7560 

2018-01-17 13:13:59.8062 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7620 

2018-01-17 13:15:04.5152 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7680 

2018-01-17 13:16:10.8498 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7740 

2018-01-17 13:17:16.9873 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7800 

2018-01-17 13:18:21.6581 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7860 

2018-01-17 13:19:29.0753 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7920 

2018-01-17 13:20:35.1353 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7980 

2018-01-17 13:21:40.8014 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8040 

2018-01-17 13:22:45.4904 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8100 

2018-01-17 13:23:49.8527 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8160 

2018-01-17 13:24:54.4246 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8220 

2018-01-17 13:26:01.0938 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8280 

2018-01-17 13:27:05.6155 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8340 

2018-01-17 13:28:16.2061 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8400 

2018-01-17 13:29:20.6965 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8460 

2018-01-17 13:30:26.2960 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8520 

2018-01-17 13:31:32.1710 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8580 

2018-01-17 13:32:38.6393 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8640 

2018-01-17 13:33:43.1472 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8700 

2018-01-17 13:34:50.9807 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8760 

2018-01-17 14:29:16.6859 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 

2018-01-17 14:29:17.0370 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 

2018-01-17 14:29:17.4773 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 

2018-01-17 14:29:17.7915 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 

2018-01-17 14:29:17.8716 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 

2018-01-17 14:29:17.9136 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 

2018-01-17 14:29:17.9476 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 

2018-01-17 14:29:17.9586 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 

2018-01-17 14:29:17.9706 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 

2018-01-17 14:29:17.9706 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 

2018-01-17 14:29:17.9996 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 

2018-01-17 14:29:18.0057 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 

2018-01-17 14:29:18.0057 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 
